"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage"
"C4170","5","212111","48","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Bituminous coal and lignite surface mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0
"C4170","5","212111","48","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Bituminous coal and lignite surface mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0
"C4170","5","212111","48","0","2014","3","N","San Antonio-New Braunfels, TX MSA","Private","Bituminous coal and lignite surface mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0
"C4170","5","2123","46","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Nonmetallic mineral mining and quarrying","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",32,0,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,0
"C4170","5","2123","46","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Nonmetallic mineral mining and quarrying","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",32,0,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,0
"C4170","5","2123","46","0","2014","3","N","San Antonio-New Braunfels, TX MSA","Private","Nonmetallic mineral mining and quarrying","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",31,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0
"C4170","5","21231","47","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Stone mining and quarrying","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,187,187,188,2976146,1737779,52871,1222,"",0.56,0.80,0.79,0.76,1.14,0.99,0.75,1.45
"C4170","5","21231","47","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Stone mining and quarrying","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,186,192,186,3613963,253891,7283,1479,"",0.56,0.71,0.71,0.68,1.14,0.37,0.25,1.63
"C4170","5","21231","47","0","2014","3","N","San Antonio-New Braunfels, TX MSA","Private","Stone mining and quarrying","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0
"C4170","5","212311","48","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Dimension stone mining and quarrying","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,20,19,21,133220,126160,2163,512,"",1.03,0.47,0.45,0.48,0.37,0.45,0.21,0.79
"C4170","5","212311","48","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Dimension stone mining and quarrying","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,20,21,16,128348,62196,1622,520,"",1.03,0.41,0.41,0.31,0.28,0.45,0.33,0.74
"C4170","5","212311","48","0","2014","3","","San Antonio-New Braunfels, TX MSA","Private","Dimension stone mining and quarrying","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,14,19,16,119608,34180,1185,563,"",1.03,0.27,0.36,0.31,0.24,0.42,0.44,0.78
"C4170","5","212312","48","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Crushed and broken limestone mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0
"C4170","5","212312","48","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Crushed and broken limestone mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0
"C4170","5","212312","48","0","2014","3","N","San Antonio-New Braunfels, TX MSA","Private","Crushed and broken limestone mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0
"C4170","5","212313","48","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Crushed and broken granite mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0
"C4170","5","212313","48","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Crushed and broken granite mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0
"C4170","5","212313","48","0","2014","3","N","San Antonio-New Braunfels, TX MSA","Private","Crushed and broken granite mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0
"C4170","5","21232","47","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Sand, gravel, clay, and refractory mining","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",24,318,315,311,4441824,2518493,83051,1086,"",1.71,1.43,1.42,1.36,1.55,1.39,1.31,1.11
"C4170","5","21232","47","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Sand, gravel, clay, and refractory mining","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",24,314,317,322,5179098,335041,9142,1254,"",1.71,1.28,1.23,1.22,1.58,0.43,0.29,1.27
"C4170","5","21232","47","0","2014","3","","San Antonio-New Braunfels, TX MSA","Private","Sand, gravel, clay, and refractory mining","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",24,326,325,331,4640298,229491,7091,1090,"",1.71,1.21,1.20,1.23,1.30,0.45,0.33,1.08
"C4170","5","212321","48","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Construction sand and gravel mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",20,189,186,182,2227206,1408717,49086,923,"",1.65,1.23,1.21,1.14,1.24,1.17,0.97,1.04
"C4170","5","212321","48","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Construction sand and gravel mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",20,187,187,191,2517123,259654,6997,1028,"",1.64,1.07,1.01,1.01,1.11,0.40,0.25,1.08
"C4170","5","212321","48","0","2014","3","","San Antonio-New Braunfels, TX MSA","Private","Construction sand and gravel mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",20,195,194,203,2485347,183836,5536,969,"",1.64,1.01,1.00,1.05,1.01,0.43,0.30,0.99
"C4170","5","212322","48","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Industrial sand mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.22,0,0,0,0,0,0,0
"C4170","5","212322","48","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Industrial sand mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.17,0,0,0,0,0,0,0
"C4170","5","212322","48","0","2014","3","N","San Antonio-New Braunfels, TX MSA","Private","Industrial sand mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.17,0,0,0,0,0,0,0
"C4170","5","212324","48","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Kaolin and ball clay mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",6.55,0,0,0,0,0,0,0
"C4170","5","212324","48","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Kaolin and ball clay mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",6.55,0,0,0,0,0,0,0
"C4170","5","212324","48","0","2014","3","N","San Antonio-New Braunfels, TX MSA","Private","Kaolin and ball clay mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",6.46,0,0,0,0,0,0,0
"C4170","5","21239","47","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Other nonmetallic mineral mining","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0
"C4170","5","21239","47","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Other nonmetallic mineral mining","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0
"C4170","5","21239","47","0","2014","3","-","San Antonio-New Braunfels, TX MSA","Private","Other nonmetallic mineral mining","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0
"C4170","5","212393","48","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Other chemical and fertilizer mineral mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.28,0,0,0,0,0,0,0
"C4170","5","212393","48","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Other chemical and fertilizer mineral mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.23,0,0,0,0,0,0,0
"C4170","5","212393","48","0","2014","3","-","San Antonio-New Braunfels, TX MSA","Private","Other chemical and fertilizer mineral mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0
"C4170","5","213","45","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Support activities for mining","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",204,4303,4422,4593,86465113,35288883,725019,1498,"",2.26,1.55,1.57,1.62,1.59,1.30,1.41,1.00
"C4170","5","213","45","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Support activities for mining","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",204,4790,4973,5138,96133468,10532380,213115,1489,"",2.23,1.67,1.72,1.75,1.76,1.57,1.92,1.03
"C4170","5","213","45","0","2014","3","","San Antonio-New Braunfels, TX MSA","Private","Support activities for mining","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",208,5083,5242,5386,109033768,10800261,227125,1602,"",2.25,1.70,1.74,1.78,1.90,2.28,2.65,1.09
"C4170","5","2131","46","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Support activities for mining","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",204,4303,4422,4593,86465113,35288883,725019,1498,"",2.26,1.55,1.57,1.62,1.59,1.30,1.41,1.00
"C4170","5","2131","46","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Support activities for mining","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",204,4790,4973,5138,96133468,10532380,213115,1489,"",2.23,1.67,1.72,1.75,1.76,1.57,1.92,1.03
"C4170","5","2131","46","0","2014","3","","San Antonio-New Braunfels, TX MSA","Private","Support activities for mining","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",208,5083,5242,5386,109033768,10800261,227125,1602,"",2.25,1.70,1.74,1.78,1.90,2.28,2.65,1.09
"C4170","5","21311","47","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Support activities for mining","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",204,4303,4422,4593,86465113,35288883,725019,1498,"",2.26,1.55,1.57,1.62,1.59,1.30,1.41,1.00
"C4170","5","21311","47","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Support activities for mining","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",204,4790,4973,5138,96133468,10532380,213115,1489,"",2.23,1.67,1.72,1.75,1.76,1.57,1.92,1.03
"C4170","5","21311","47","0","2014","3","","San Antonio-New Braunfels, TX MSA","Private","Support activities for mining","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",208,5083,5242,5386,109033768,10800261,227125,1602,"",2.25,1.70,1.74,1.78,1.90,2.28,2.65,1.09
"C4170","5","213111","48","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Drilling oil and gas wells","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",21,316,312,286,5366242,2669170,78563,1355,"",1.66,0.51,0.49,0.45,0.39,0.42,0.57,0.81
"C4170","5","213111","48","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Drilling oil and gas wells","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",19,341,364,370,5864397,751569,27085,1259,"",1.50,0.53,0.56,0.56,0.43,0.56,1.04,0.78
"C4170","5","213111","48","0","2014","3","","San Antonio-New Braunfels, TX MSA","Private","Drilling oil and gas wells","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",21,340,351,362,7142367,867501,29444,1565,"",1.64,0.51,0.52,0.53,0.50,0.93,1.43,0.96
"C4170","5","213112","48","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Support activities for oil and gas operations","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",178,3966,4088,4285,80579840,32408046,645379,1507,"",2.46,1.94,1.96,2.04,2.06,1.63,1.84,1.04
"C4170","5","213112","48","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Support activities for oil and gas operations","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",180,4427,4586,4746,89771240,9761695,185933,1506,"",2.45,2.08,2.13,2.18,2.27,1.92,2.42,1.06
"C4170","5","213112","48","0","2014","3","","San Antonio-New Braunfels, TX MSA","Private","Support activities for oil and gas operations","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",182,4720,4869,5002,101448790,9918887,197611,1604,"",2.44,2.13,2.18,2.24,2.45,2.73,3.30,1.12
"C4170","5","213114","48","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Support activities for metal mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0
"C4170","5","213114","48","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Support activities for metal mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0
"C4170","5","213114","48","0","2014","3","N","San Antonio-New Braunfels, TX MSA","Private","Support activities for metal mining","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0
"C4170","5","213115","48","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Support activities for nonmetallic minerals","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",3.01,0,0,0,0,0,0,0
"C4170","5","213115","48","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Support activities for nonmetallic minerals","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",3.00,0,0,0,0,0,0,0
"C4170","5","213115","48","0","2014","3","N","San Antonio-New Braunfels, TX MSA","Private","Support activities for nonmetallic minerals","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",2.97,0,0,0,0,0,0,0
"C4170","5","22","44","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Utilities","MSA, NAICS Sector -- by ownership sector","All establishment sizes",56,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0
"C4170","5","22","44","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Utilities","MSA, NAICS Sector -- by ownership sector","All establishment sizes",56,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0
"C4170","5","22","44","0","2014","3","N","San Antonio-New Braunfels, TX MSA","Private","Utilities","MSA, NAICS Sector -- by ownership sector","All establishment sizes",57,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0
"C4170","5","221","45","0","2014","1","N","San Antonio-New Braunfels, TX MSA","Private","Utilities","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",56,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0
"C4170","5","221","45","0","2014","2","N","San Antonio-New Braunfels, TX MSA","Private","Utilities","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",56,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0
"C4170","5","221","45","0","2014","3","N","San Antonio-New Braunfels, TX MSA","Private","Utilities","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",57,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0
"C4170","5","2211","46","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Power generation and supply","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",19,707,736,806,14350696,6647971,64147,1473,"",0.44,0.27,0.28,0.31,0.21,0.24,0.17,0.72
"C4170","5","2211","46","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Power generation and supply","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",19,810,735,736,13845969,505436,4130,1401,"",0.44,0.31,0.28,0.28,0.25,0.19,0.15,0.87
"C4170","5","2211","46","0","2014","3","","San Antonio-New Braunfels, TX MSA","Private","Power generation and supply","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",19,731,742,740,12900613,213236,2214,1345,"",0.44,0.28,0.28,0.28,0.24,0.18,0.14,0.85
"C4170","5","22111","47","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Electric power generation","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,343,374,443,8607182,3572527,24493,1712,"",0.45,0.32,0.35,0.41,0.27,0.30,0.13,0.75
"C4170","5","22111","47","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Electric power generation","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,447,366,366,8394615,345962,1980,1643,"",0.45,0.42,0.34,0.34,0.34,0.35,0.16,0.94
"C4170","5","22111","47","0","2014","3","","San Antonio-New Braunfels, TX MSA","Private","Electric power generation","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,361,370,367,7566469,116785,782,1590,"",0.44,0.33,0.34,0.34,0.32,0.21,0.09,0.93
"C4170","5","221112","48","0","2014","1","","San Antonio-New Braunfels, TX MSA","Private","Fossil fuel electric power generation","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,223,224,256,5545711,2089480,13826,1820,"",0.34,0.34,0.34,0.38,0.30,0.28,0.12,0.84
"C4170","5","221112","48","0","2014","2","","San Antonio-New Braunfels, TX MSA","Private","Fossil fuel electric power generation","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,257,254,254,6080207,48126,388,1834,"",0.34,0.39,0.39,0.38,0.42,0.07,0.06,1.10
"C4170","5","221112","48","0","2014","3","","San Antonio-New Braunfels, TX MSA","Private","Fossil fuel electric power generation","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,252,253,250,5529343,20148,179,1690,"",0.34,0.38,0.38,0.38,0.39,0.07,0.05,1.02
